user_id,time_to_50,time_to_90,std_time_50,final_size,strength,pagerank
7142,2.0,2.0,0.0,1405.08,1031.5913678648167,0.0009162112951670136
155,2.0,2.0,0.0,1405.24,489.29025158053577,0.00048245579808459804
364,2.0,2.0,0.0,1405.04,958.0421826509317,0.0008565126454519278
366,2.0,2.0,0.0,1405.4,360.90192666225477,0.0003824032176127807
185,2.0,2.0,0.0,1405.04,978.1906539928107,0.0008723622504871308
193,2.0,2.0,0.0,1404.88,556.4214315931318,0.0005352659545751364
203,2.0,2.0,0.0,1405.2,422.0920732867357,0.00042987766223531173
221,2.0,2.0,0.0,1405.24,851.7923135170153,0.0007710336826169707
223,2.0,2.0,0.0,1405.52,678.2652128875518,0.0006318886615323915
224,2.0,2.0,0.0,1405.04,787.9696813077305,0.0007197425449948589
226,2.0,2.0,0.0,1405.4,988.9996347100251,0.0008821394348420379
229,2.0,2.0,0.0,1405.4,1046.6228728310866,0.0009289151531621002
235,2.0,2.0,0.0,1405.16,199.467818739119,0.00025809563624200164
240,2.0,2.0,0.0,1405.0,694.4879025966796,0.0006446749203711133
241,2.0,2.0,0.0,1405.16,881.4987349743855,0.0007949234505167384
242,2.0,2.0,0.0,1405.28,903.879466969457,0.0008127380559789391
249,2.0,2.0,0.0,1405.44,994.5685025673246,0.0008862434643824367
261,2.0,2.0,0.0,1405.24,505.79836204761995,0.0004953518316627382
475,2.0,2.0,0.0,1404.96,969.2530066219601,0.0008660219912071227
477,2.0,2.0,0.0,1404.92,1030.7471632362967,0.0009164349367856634
276,2.0,2.0,0.0,1404.96,400.88834149108555,0.0004134047570539557
279,2.0,2.0,0.0,1404.72,921.5537856859895,0.0008267798984874053
294,2.0,2.0,0.0,1405.64,918.4256462521345,0.0008247578222007094
297,2.0,2.0,0.0,1404.92,1015.6959891123872,0.0009031617808571797
298,2.0,2.0,0.0,1405.84,591.1660412924633,0.0005625915523254637
320,2.0,2.0,0.0,1404.96,922.0934641168304,0.0008270496009022002
322,2.0,2.0,0.0,1405.4,392.31750522165373,0.0004067390321763838
323,2.0,2.0,0.0,1405.2,538.6880264312426,0.0005212759716661363
328,2.0,2.0,0.0,1405.08,278.37021960301024,0.00031866853374557436
332,2.0,2.0,0.0,1404.84,226.97438003833696,0.00027899783162450126
335,2.0,2.0,0.0,1405.16,901.2047152376715,0.0008106791710582402
346,2.0,2.0,0.0,1405.04,218.70399069979553,0.00027298355534664375
352,2.0,2.0,0.0,1405.04,811.779575691733,0.0007385376517825039
357,2.0,2.0,0.0,1405.04,977.5520856607261,0.0008726507215343785
558,2.0,2.0,0.0,1405.32,818.7371277411771,0.0007441630724912445
565,2.0,2.0,0.0,1405.48,638.0743387777642,0.0005999041378215283
368,2.0,2.0,0.0,1404.88,439.32607573803745,0.0004437464406669386
370,2.0,2.0,0.0,1404.96,933.2140744359591,0.0008361672419747014
373,2.0,2.0,0.0,1405.6,806.8140012754109,0.0007348088064943305
385,2.0,2.0,0.0,1405.2,883.5490702780152,0.000796442649777599
386,2.0,2.0,0.0,1405.16,1002.9817555505838,0.0008928545872589535
396,2.0,2.0,0.0,1405.16,888.9183814373554,0.000800652666203959
407,2.0,2.0,0.0,1404.92,471.5777920847546,0.00046873567340249
412,2.0,2.0,0.0,1404.72,935.9057869817633,0.0008382953111928174
434,2.0,2.0,0.0,1405.16,283.7235845146222,0.00032266510234244916
438,2.0,2.0,0.0,1404.96,971.8660291981819,0.0008672010047337125
442,2.0,2.0,0.0,1405.32,644.4294179011968,0.0006049146909127277
452,2.0,2.0,0.0,1405.2,812.6483268659616,0.0007391470081345539
458,2.0,2.0,0.0,1405.36,1018.7868828716058,0.0009089783335173179
472,2.0,2.0,0.0,1405.04,1036.146563064719,0.0009221880336363257
638,2.0,2.0,0.0,1404.96,951.003047542238,0.0008511561148660171
639,2.0,2.0,0.0,1404.96,1044.8051387992991,0.0009290114073825038
488,2.0,2.0,0.0,1405.04,1020.0238382910632,0.0009071278394036039
493,2.0,2.0,0.0,1405.04,1035.5298412001655,0.000921700476210235
506,2.0,2.0,0.0,1405.32,894.2015800360267,0.0008052621200154916
509,2.0,2.0,0.0,1405.08,351.5885796176837,0.0003751686747727625
522,2.0,2.0,0.0,1405.08,908.602430335154,0.0008165931978865732
531,2.0,2.0,0.0,1404.96,998.956005391273,0.0008907675396336555
534,2.0,2.0,0.0,1405.32,1024.9500900346745,0.0009151926608879952
536,2.0,2.0,0.0,1405.4,381.0352091879936,0.0003979747652206805
537,2.0,2.0,0.0,1404.8,991.9044121631276,0.000886979942478807
538,2.0,2.0,0.0,1405.16,930.6259506660928,0.0008342421870497821
543,2.0,2.0,0.0,1405.16,874.8333021579708,0.0007894469073260295
545,2.0,2.0,0.0,1405.12,477.86023932361854,0.00047369290963028733
547,2.0,2.0,0.0,1404.96,949.6846675591225,0.0008491809679512009
555,2.0,2.0,0.0,1405.32,593.6365075138242,0.0005645495760601568
763,2.0,2.0,0.0,1405.24,512.923592822892,0.0005010025623770957
764,2.0,2.0,0.0,1405.04,329.67727959502446,0.00035820606258908205
570,2.0,2.0,0.0,1405.16,936.7425173025908,0.0008390649724404878
572,2.0,2.0,0.0,1404.88,338.6126503334598,0.00036504845776729004
578,2.0,2.0,0.0,1404.84,777.8555759909256,0.0007114745280160735
579,2.0,2.0,0.0,1404.96,627.0914099333755,0.0005912114830990646
582,2.0,2.0,0.0,1405.44,654.1995471029696,0.0006126693791066273
597,2.0,2.0,0.0,1405.16,1002.3379834183527,0.0008924751345043692
598,2.0,2.0,0.0,1405.08,471.2782092677508,0.0004682954423433488
602,2.0,2.0,0.0,1405.32,770.417199786126,0.0007052409829689139
612,2.0,2.0,0.0,1404.68,462.93249596262297,0.00046190932373300783
617,2.0,2.0,0.0,1405.04,549.3577694398327,0.0005296632592098429
623,2.0,2.0,0.0,1405.16,478.1160801946379,0.00047372330025061344
626,2.0,2.0,0.0,1405.36,988.8966211249406,0.0008816030025501193
632,2.0,2.0,0.0,1405.32,1013.0947476050482,0.0009011391743465966
634,2.0,2.0,0.0,1405.28,1037.7589430516111,0.0009242074391846193
833,2.0,2.0,0.0,1405.48,986.8019775046598,0.0008790636646847424
838,2.0,2.0,0.0,1405.12,699.0294936708532,0.0006484923553665021
642,2.0,2.0,0.0,1405.36,976.8029532635514,0.0008716690809081557
655,2.0,2.0,0.0,1404.96,973.9523389726917,0.000869841323219167
659,2.0,2.0,0.0,1405.04,248.01223863782332,0.0002953338968553894
663,2.0,2.8,0.0,1404.84,69.63081555103736,0.00015917181265544546
682,2.0,2.0,0.0,1405.36,415.83450717080706,0.00042508525400836595
683,2.0,2.0,0.0,1404.76,1011.3969297069787,0.0008992232065427597
699,2.0,2.0,0.0,1405.28,933.9118930870263,0.0008366923160776092
709,2.0,2.0,0.0,1405.44,982.9854139769407,0.0008763308700386362
723,2.0,2.0,0.0,1404.96,893.5600223367185,0.0008045400302895331
724,2.0,2.0,0.0,1405.04,293.1911609946461,0.00032994173633593606
726,2.0,2.0,0.0,1405.52,991.5821922186426,0.000883725196200614
728,2.0,2.0,0.0,1405.0,379.10343038267916,0.0003965058735258188
735,2.0,2.0,0.0,1405.36,970.5163315097602,0.0008663829876108696
757,2.0,2.0,0.0,1405.2,562.0021288762615,0.0005396711205880107
890,2.0,2.0,0.0,1405.36,730.7368170722473,0.0006737561135804673
891,2.0,2.0,0.0,1405.04,1036.7068087297396,0.0009226411108069392
893,2.0,2.0,0.0,1405.12,1019.4642463253668,0.0009069938270970751
896,2.0,2.0,0.0,1405.2,783.4101310822659,0.0007158134658949199
765,2.0,2.0,0.0,1405.64,966.2682952375003,0.0008631023394494433
767,2.0,2.0,0.0,1405.16,886.6261246955562,0.0007994796032498948
771,2.0,2.0,0.0,1405.2,988.6677838314574,0.0008811884638159171
781,2.0,2.0,0.0,1404.84,604.9060430972849,0.0005735008251282624
785,2.0,2.0,0.0,1404.72,490.61673342223935,0.00048351726628480685
791,2.0,2.0,0.0,1405.12,986.6266930333596,0.000879451845972322
795,2.0,2.0,0.0,1405.28,1001.0753786174288,0.0008913766281270551
798,2.0,2.0,0.0,1405.04,570.5523625132047,0.0005464539391668054
800,2.0,2.0,0.0,1405.36,408.6014602446783,0.0004194146970265128
808,2.0,2.0,0.0,1405.32,1022.0730367947942,0.0009090406377658294
815,2.0,2.0,0.0,1405.44,349.0113294661764,0.0003731705252135949
827,2.0,2.0,0.0,1405.36,658.641886256378,0.0006159753915934247
971,2.0,2.0,0.0,1405.08,909.7573165013881,0.0008176235454523376
976,2.0,2.0,0.0,1405.04,716.1790953427637,0.0006621243636967752
977,2.0,2.0,0.0,1405.08,433.9109066474497,0.00043917111781193303
979,2.0,2.0,0.0,1404.92,661.3763584243145,0.0006187965032048563
840,2.0,2.0,0.0,1405.04,999.1298416633849,0.0008891943110809534
843,2.0,2.0,0.0,1405.4,1034.5990286504857,0.0009205936181927222
845,2.0,2.0,0.0,1405.08,866.7920303213701,0.0007829948993511712
846,2.0,2.0,0.0,1405.16,418.3827988225127,0.00042704916532373277
847,2.0,2.0,0.0,1405.0,1000.7455904938449,0.0008908273175624035
849,2.0,2.0,0.0,1405.76,490.8569336449788,0.00048365048841886435
857,2.0,2.0,0.0,1405.04,982.7906541678636,0.0008763497019993261
860,2.0,2.0,0.0,1404.96,656.006410923581,0.0006138113581493686
865,2.0,2.0,0.0,1405.48,785.4397114648066,0.0007175148353002103
867,2.0,2.0,0.0,1405.36,951.824544573598,0.0008508390510244951
877,2.0,2.0,0.0,1405.0,873.416149683323,0.0007881618252971439
885,2.0,2.0,0.0,1405.36,898.8301860829994,0.0008088513126278017
1041,2.0,2.0,0.0,1405.52,786.03219521339,0.0007177129420221906
1042,2.0,2.0,0.0,1405.04,827.2145582958389,0.000751435625026382
1043,2.0,2.0,0.0,1405.12,950.9171075376944,0.0008507046303313903
1045,2.0,2.0,0.0,1405.28,874.5592654700063,0.0007890337836279594
901,2.0,2.0,0.0,1405.32,367.52727850354296,0.0003874602902579043
909,2.0,2.0,0.0,1405.16,971.414225157243,0.0008677349075643303
925,2.0,2.0,0.0,1405.32,841.8664709507663,0.0007632891599565522
928,2.0,2.0,0.0,1405.08,890.2405915175615,0.0008019134202461103
932,2.0,2.0,0.0,1405.24,937.7262178165447,0.0008401896750382576
942,2.0,2.0,0.0,1404.88,972.0071097478307,0.0008674862709498608
944,2.0,2.0,0.0,1405.2,532.8084341874624,0.0005167372990729584
946,2.0,2.0,0.0,1405.2,888.818356127486,0.0008010800298377107
951,2.0,2.0,0.0,1405.4,992.9975130615741,0.0008852213234505993
961,2.0,2.0,0.0,1404.92,960.0684421172646,0.0008575924220892259
963,2.0,2.0,0.0,1405.12,1037.0643087959975,0.0009229380398168611
970,2.0,2.0,0.0,1405.32,802.0329367979957,0.000730503402587268
1117,2.0,2.0,0.0,1405.44,480.23932989904154,0.0004755494106371765
1119,2.0,2.0,0.0,1405.0,358.9668373139622,0.00038079687212072934
1120,2.0,2.0,0.0,1404.84,716.9463000124799,0.0006626769579894929
1124,2.0,2.0,0.0,1404.76,759.1603708004614,0.0006964286923396609
981,2.0,2.0,0.0,1404.76,980.6162238555894,0.0008740950459917339
986,2.0,2.0,0.0,1405.12,837.937394966973,0.0007594750145875455
1001,2.0,2.0,0.0,1405.4,700.0382686735161,0.0006493391744503722
1005,2.0,2.0,0.0,1405.0,649.06057373394,0.0006085807652968793
1009,2.0,2.0,0.0,1405.04,396.9493658328107,0.000410596921502785
1010,2.0,2.0,0.0,1405.16,653.1855277919364,0.0006117191236012294
1013,2.0,2.04,0.0,1404.92,135.88919346054678,0.00020948522928165947
1015,2.0,2.0,0.0,1405.76,819.3045323840813,0.000835648804112068
1022,2.0,2.0,0.0,1405.24,1035.2287821533841,0.0009199218669960127
1029,2.0,2.0,0.0,1405.24,846.5783095663819,0.0007752441954419068
1030,2.0,2.0,0.0,1405.32,924.2561651880709,0.0008288360240167707
1033,2.0,2.0,0.0,1404.96,744.3500780391362,0.0006846959555044249
1175,2.0,2.0,0.0,1405.0,694.4257490170053,0.0006445642272737892
1178,2.0,2.0,0.0,1405.28,949.3170086343658,0.0008496743343749265
1183,2.0,2.0,0.0,1405.16,896.2174258380808,0.0008068363329894344
1187,2.0,2.0,0.0,1405.16,755.4861167371439,0.0006934586476015224
1050,2.0,2.0,0.0,1405.04,758.3899598414336,0.0006958370191948451
1054,2.0,2.0,0.0,1405.76,1012.0113706407355,0.0009008294512708277
1073,2.0,2.0,0.0,1405.48,989.4552167903573,0.0008811890173993501
1084,2.0,2.0,0.0,1405.0,942.2120280258987,0.0008435480675222137
1091,2.0,2.0,0.0,1405.28,971.4805303874617,0.0008672874510026445
1093,2.0,2.0,0.0,1405.12,461.5414455379343,0.0004610490988081976
1094,2.0,2.0,0.0,1405.56,958.3837170792244,0.0008569483546231793
1104,2.0,2.0,0.0,1405.0,935.7363626440442,0.0008380078769332487
1105,2.0,2.0,0.0,1405.12,983.1010413302323,0.0008776936151601591
1109,2.0,2.0,0.0,1405.0,574.023614340178,0.0005493426232300554
1110,2.0,2.0,0.0,1405.36,936.4637231220621,0.0008390749221343673
1112,2.0,2.0,0.0,1405.48,866.4429345262546,0.0007828457354853522
1262,2.0,2.0,0.0,1404.88,1003.9569471194845,0.0008943588531549161
1266,2.0,2.0,0.0,1404.76,874.3507327063503,0.000789374408813776
1267,2.0,2.0,0.0,1405.44,807.2051295318303,0.0007347468856623508
1277,2.0,2.0,0.0,1404.88,408.7168610348087,0.0004196788707193232
1127,2.0,2.0,0.0,1405.12,969.6876704189405,0.0008655568090731914
1128,2.0,2.0,0.0,1405.56,668.8024450166866,0.000624184971072814
1130,2.0,2.0,0.0,1404.96,923.0317530339377,0.0008284964413361774
1132,2.0,2.0,0.0,1405.2,531.9566835512817,0.0005160177740907986
1135,2.0,2.0,0.0,1404.88,837.674923517998,0.0007598865657431474
1142,2.0,2.0,0.0,1404.92,486.4744205076066,0.00048026410951968265
1143,2.0,2.0,0.0,1405.48,987.8295265824021,0.0008810089206653948
1144,2.0,2.0,0.0,1404.92,980.797917510003,0.0008751461136966385
1160,2.0,2.0,0.0,1405.28,701.9663190949695,0.0006509881233854231
1161,2.0,2.0,0.0,1405.2,989.6873880660338,0.0008820930821848978
1164,2.0,2.0,0.0,1404.96,984.577643250918,0.0008775964605425668
1170,2.0,2.0,0.0,1405.04,658.3330570478269,0.0006159642348743412
1380,2.0,2.0,0.0,1405.04,798.022676924821,0.0007271366016955156
1385,2.0,2.0,0.0,1405.36,987.2859620505974,0.0008803157015634406
1386,2.0,2.0,0.0,1404.96,417.3301760157276,0.00042631066028990164
1387,2.0,2.0,0.0,1405.28,864.8995647749647,0.0007813514900395025
1195,2.0,2.0,0.0,1404.96,1030.3742126299628,0.000917732570576346
1196,2.0,2.0,0.0,1405.28,397.4544626008606,0.00041074618386141896
1199,2.0,2.0,0.0,1405.52,993.8890615778126,0.0008867198789846023
1209,2.0,2.0,0.0,1404.92,690.5296695307179,0.0006417084937923475
1210,2.0,2.0,0.0,1405.12,552.7666842880893,0.0005323352204493702
1221,2.0,2.0,0.0,1405.36,944.7617919334715,0.0008453134466478926
1223,2.0,2.0,0.0,1404.92,912.5711377783799,0.0008198256167500366
1226,2.0,2.0,0.0,1405.28,705.1178237168698,0.0006530954998794115
1234,2.0,2.0,0.0,1404.64,955.8748572784026,0.0008540089859656414
1245,2.0,2.0,0.0,1405.0,883.0812822591015,0.0007960268524066594
1257,2.0,2.0,0.0,1405.0,926.1236682211954,0.000830990552624565
1261,2.0,2.0,0.0,1404.92,862.958807849683,0.0007797249606759859
1458,2.0,2.0,0.0,1405.04,986.8181996053397,0.0008798071080367692
1459,2.0,2.0,0.0,1405.28,388.0399298050779,0.0004034845631159307
1461,2.0,2.0,0.0,1405.48,830.1485072193822,0.0007532429413788144
1464,2.0,2.0,0.0,1405.24,587.6242905653543,0.000559907202445689
1278,2.0,2.0,0.0,1405.16,740.9998980849781,0.0006821111423592466
1281,2.0,2.0,0.0,1405.0,783.020954992322,0.0007157689614590971
1282,2.0,2.0,0.0,1405.16,909.768226616278,0.0008175960823578261
1301,2.0,2.0,0.0,1405.32,553.6371936131635,0.0005331115247850295
1308,2.0,2.0,0.0,1405.08,962.7437925766656,0.0008606251288741148
1314,2.0,2.0,0.0,1405.28,596.443716036315,0.000566802980995195
1316,2.0,2.0,0.0,1404.88,953.7222229891117,0.0008532954494619703
1318,2.0,2.0,0.0,1405.08,299.51511280204176,0.0003350000975371076
1319,2.0,2.0,0.0,1405.08,868.8998887735727,0.0007844748213833514
1354,2.0,2.0,0.0,1404.8,209.69397563899398,0.0002657796918818124
1367,2.0,2.0,0.0,1404.92,855.1942292002811,0.0007734862723823735
1375,2.0,2.0,0.0,1404.8,796.7157540615368,0.0007265993190063269
1538,2.0,2.0,0.0,1405.28,996.7262558536015,0.0008875019607269736
1547,2.0,2.0,0.0,1405.16,855.1463827115625,0.000773257386191268
1554,2.0,2.0,0.0,1405.12,300.97890628665084,0.0003360084144730071
1556,2.0,2.0,0.0,1405.0,798.5339058124428,0.0007279735633558353
1401,2.0,2.0,0.0,1405.24,359.24787930935366,0.0003810830607690139
1409,2.0,2.0,0.0,1404.76,529.2554606102758,0.0005137794820131154
1413,2.0,2.0,0.0,1405.56,1028.0201967772252,0.0009142223070998264
1431,2.0,2.0,0.0,1405.28,1027.3158455208281,0.0009137438389738759
1434,2.0,2.0,0.0,1405.12,242.4564993417945,0.00029090886362802027
1438,2.0,2.0,0.0,1405.36,813.2917543075291,0.000739966670322061
1442,2.0,2.0,0.0,1405.52,1030.9528372182974,0.0009160241451128669
1443,2.0,2.0,0.0,1405.08,717.9784159708028,0.0006635426111204499
1446,2.0,2.0,0.0,1404.8,949.071948248402,0.000849684584492602
1449,2.0,2.0,0.0,1405.0,302.6039310109678,0.0003372757940765136
1450,2.0,2.0,0.0,1405.2,988.4686491667586,0.0008810048109191648
1457,2.0,2.0,0.0,1405.6,370.8041602367288,0.00039064802313031847
1635,2.0,2.0,0.0,1405.44,881.3401478046064,0.0007946257833589287
1636,2.0,2.0,0.0,1405.2,995.6068282151372,0.0008874772056519406
1641,2.0,2.0,0.0,1404.96,887.2305521809504,0.0007996107350390614
1643,2.0,2.0,0.0,1404.88,926.7080409373417,0.0008312927199781355
1481,2.0,2.0,0.0,1405.12,838.5249627290082,0.0007605355659668701
1484,2.0,2.0,0.0,1404.8,891.4807458467469,0.0008027297224311514
1485,2.0,2.0,0.0,1405.16,366.37313488829454,0.00038662912624203385
1490,2.0,2.0,0.0,1405.24,778.9717247685485,0.0007120655395589286
1494,2.0,2.0,0.0,1405.04,875.9009257044341,0.0007907984036553955
1498,2.0,2.0,0.0,1405.56,959.4131054483099,0.0008598223139871099
1500,2.0,2.0,0.0,1405.12,914.0253923315408,0.0008214037007683726
1509,2.0,2.0,0.0,1405.36,428.52462449630485,0.00043499960639120297
1514,2.0,2.0,0.0,1405.08,774.8074453957439,0.0007094437933897284
1516,2.0,2.0,0.0,1405.64,804.7803177614214,0.0007692313245540861
1520,2.0,2.0,0.0,1405.16,722.89436733677,0.0006675525210755261
1534,2.0,2.0,0.0,1405.2,1032.9983302891987,0.0009226505508233922
1691,2.0,2.0,0.0,1405.08,661.6266868746253,0.0006184659103995794
1693,2.0,2.0,0.0,1405.0,213.01019948542793,0.0002683301772035413
1696,2.0,2.0,0.0,1404.92,994.7824915581976,0.0008865238399367269
1698,2.0,2.0,0.0,1405.16,822.6727230810329,0.0007476508260881459
1560,2.0,2.0,0.0,1404.84,879.1960342590216,0.0007933669270969847
1561,2.0,2.0,0.0,1404.96,531.8596733207198,0.0005158632090955403
1567,2.0,2.0,0.0,1405.24,376.8936875177184,0.0003947753127027027
1584,2.0,2.0,0.0,1405.12,1058.0854544223475,0.0009417793494747172
1587,2.0,2.0,0.0,1405.36,1038.6416749283376,0.0009265375908140178
1590,2.0,2.0,0.0,1404.76,1019.1709810901797,0.0009085882363483776
1597,2.0,2.0,0.0,1405.36,795.7857389150323,0.0007256810972901292
1600,2.0,2.0,0.0,1405.08,588.5949028064267,0.0005607433236690356
1603,2.0,2.0,0.0,1405.24,874.7890492275574,0.0007896710637780796
1615,2.0,2.0,0.0,1405.28,828.5064280348797,0.0007526864894129514
1623,2.0,2.0,0.0,1405.36,521.4623830251257,0.0005077495628238061
1626,2.0,2.0,0.0,1405.24,1059.5922165810007,0.0009429802185364554
1758,2.0,2.0,0.0,1405.44,935.5861993301133,0.0008377147486051094
1760,2.0,2.0,0.0,1405.16,502.3235910557098,0.0004928252860563123
1761,2.0,2.0,0.0,1405.4,312.2427658470517,0.0003447720651227085
1764,2.0,2.0,0.0,1405.28,885.8945343225423,0.0007982229507530569
1647,2.0,2.0,0.0,1405.28,901.0771214576837,0.0008105217518542514
1653,2.0,2.0,0.0,1405.48,1016.6222825025515,0.0009039861678521708
1656,2.0,2.0,0.0,1404.8,529.1067536892024,0.0005138246400370911
1660,2.0,2.0,0.0,1405.52,1011.1292371506495,0.0009006437198987845
14,2.0,2.0,0.0,1405.2,752.9178318463192,0.0006916844130644504
1665,2.0,2.0,0.0,1405.0,598.9673842135735,0.0005686518042938573
1668,2.0,2.0,0.0,1405.32,563.7386150141238,0.0005411026224201123
1678,2.0,2.0,0.0,1405.24,964.4556371870668,0.0008642548889488358
1683,2.0,2.0,0.0,1405.04,1036.8060792325034,0.0009250288062106302
1684,2.0,2.0,0.0,1405.16,1034.92514713172,0.0009212110362324885
1685,2.0,2.0,0.0,1405.12,911.3076555579775,0.0008186898996085539
1687,2.0,2.0,0.0,1404.76,403.9220250681069,0.0004157165332758897
1815,2.0,2.0,0.0,1405.12,913.3432021793589,0.0008205970686442606
1817,2.0,2.0,0.0,1405.44,945.7475394384637,0.0008464611560794653
1823,2.0,2.0,0.0,1405.08,936.812905849625,0.0008395744953141821
1828,2.0,2.0,0.0,1405.08,982.4027273132751,0.0008759857185428686
1704,2.0,2.0,0.0,1405.04,1044.818498341153,0.0009313249495413287
1710,2.0,2.0,0.0,1405.04,778.9581960173529,0.000712148172969176
1712,2.0,2.0,0.0,1404.76,979.0467174517132,0.0008730190711088721
1715,2.0,2.0,0.0,1405.16,221.7406257602025,0.00027504038285045744
1718,2.0,2.0,0.0,1404.84,814.8526641887979,0.0007414239773370561
1720,2.0,2.0,0.0,1404.96,579.3725956924819,0.0005537419529168897
1722,2.0,2.0,0.0,1405.6,392.78806369045026,0.0004071292651190251
1725,2.0,2.0,0.0,1404.96,1008.7545622319639,0.0009029222846611994
1731,2.0,2.0,0.0,1405.16,520.8428106939972,0.0005072249478627734
1737,2.0,2.0,0.0,1405.56,834.1874270981365,0.0007567905489046756
1747,2.0,2.0,0.0,1405.12,526.6526763254142,0.0005116354927784337
1755,2.0,2.0,0.0,1405.28,874.4007713291168,0.0007891109068910423
1887,2.0,2.0,0.0,1405.36,1011.9546928520415,0.000901450309184929
1898,2.0,2.0,0.0,1405.24,319.8946718729864,0.0003505774110612025
1899,2.0,2.0,0.0,1405.32,604.5708896101635,0.000573649039765538
1911,2.0,2.0,0.0,1405.04,908.6318467639898,0.0008166529266498944
1769,2.0,2.0,0.0,1405.04,352.7330783155811,0.0003759810786028787
1771,2.0,2.0,0.0,1405.16,373.61570695877816,0.00039220198767929545
1772,2.0,2.0,0.0,1405.16,1022.5011863235387,0.0009093946688101594
1773,2.0,2.0,0.0,1405.44,966.4470885191662,0.0008633087911374144
1774,2.0,2.0,0.0,1405.52,720.5174922059224,0.0006656610481447808
1780,2.0,2.0,0.0,1404.88,963.6755081230903,0.0008658388363546893
1792,2.0,2.0,0.0,1405.28,611.3967304486614,0.0005786064266180833
1795,2.0,2.0,0.0,1404.92,854.919141871138,0.0007732667913294118
1796,2.0,2.0,0.0,1405.44,591.8380248708838,0.0005631052080524227
1800,2.0,2.0,0.0,1405.12,884.044251202988,0.0007966540730995455
1802,2.0,2.0,0.0,1405.08,1032.9896213624381,0.000917817427340711
1812,2.0,2.0,0.0,1405.36,412.6748134980219,0.00042258771412960667
1986,2.0,2.0,0.0,1404.92,491.8352979385469,0.0004845302523241522
1993,2.0,2.0,0.0,1405.04,302.92916299820996,0.00033743726978354056
1998,2.0,2.0,0.0,1405.16,674.7042806554209,0.0006288553739999165
2005,2.0,2.0,0.0,1405.08,693.0322647476851,0.0006435439960819436
1834,2.0,2.0,0.0,1405.08,881.0334693775973,0.0007945188953710474
1836,2.0,2.0,0.0,1404.8,948.7884593604149,0.0008489868335996955
1837,2.0,2.0,0.0,1405.0,916.0341943845766,0.0008226157503195216
1848,2.0,2.0,0.0,1405.12,778.6522270178364,0.0007121125948778948
1853,2.0,2.0,0.0,1405.16,963.8674223306027,0.0008607597498560481
1854,2.0,2.0,0.0,1405.08,303.89803246341353,0.00033818159772521075
1857,2.0,2.0,0.0,1405.0,926.5471309221538,0.0008313756389741044
