user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
5717,1405.68,1.1214276615100949,0.9962296243798725,1.0,1378.0,2.0,48.48,126.64,0.34807127136951843,626.1909616034758,0.0005902188984348683
4984,1405.68,1.2874781551544865,0.9962296243798725,1.0,1351.64,2.0,51.28,34.24,0.61272750298102,169.3541145318554,0.00023504469151985338
6440,1405.68,0.881816307401944,0.9962296243798725,1.0,1374.92,2.0,49.4,156.76,0.3064571585516842,774.7967631657677,0.0007090025986924602
2656,1405.68,0.8818163074019442,0.9962296243798725,1.0,1369.0,2.0,53.4,211.4,0.24370812606191714,1041.5205207541726,0.0009264791851766368
3506,1405.64,0.8428523002282191,0.9962012756909994,1.0,1370.04,2.0,48.72,199.16,0.2554369187183783,1002.0454042925257,0.0008926649046714526
6233,1405.6,1.0583005244258363,0.9961729270021261,1.0,1372.0,2.0,51.16,181.88,0.2738693181967626,920.7889658433983,0.0008261853548947014
6384,1405.52,1.0628264204469138,0.9961162296243798,1.0,1376.24,2.0,52.08,130.68,0.3393272164777036,644.8579871491723,0.0006050471840116974
877,1350.2,275.4063180103173,0.9569099929128279,0.96,1320.32,1.92,49.36,165.2,0.2841708706952368,873.416149683323,0.0007881618252971439
323,1350.08,275.3814692385819,0.9568249468462083,0.96,1324.24,1.92,51.28,104.52,0.3788596444582855,538.6880264312426,0.0005212759716661363
4121,1350.04,275.37356154867155,0.9567965981573352,0.96,1320.84,1.92,47.8,144.04,0.31369932473937945,740.4543450159864,0.0006814968403171945
3065,1349.96,275.3571469927737,0.9567399007795889,0.96,1317.04,1.92,48.96,179.0,0.2704429041644444,937.3854409621616,0.0008400041873670096
4161,1349.88,275.3411440377192,0.9566832034018428,0.96,1325.76,1.92,49.24,96.8,0.3948315778492242,490.82093478024547,0.00048362116119741804
5586,1349.88,275.34172513442275,0.9566832034018428,0.96,1321.04,1.92,49.48,146.6,0.30945431115460337,774.1934064971363,0.0007083989590354603
5861,1349.88,275.34128931201,0.9566832034018428,0.96,1326.8,1.92,47.8,66.32,0.4708211499471038,352.8087308207466,0.0003760612851537469
3989,1349.88,275.3409987633516,0.9566832034018428,0.96,1320.72,1.92,48.36,155.52,0.298098042703448,825.2350202938079,0.0007493024142223403
5623,1349.88,275.3409987633516,0.9566832034018428,0.96,1316.52,1.92,50.12,189.6,0.2576832549664662,987.5479509058621,0.0008801916979897537
3131,1349.84,275.33320613394966,0.9566548547129695,0.96,1319.88,1.92,46.16,154.88,0.29970612108792094,801.7258206122127,0.0007303279149895156
6404,1349.84,275.33277029805225,0.9566548547129695,0.96,1315.44,1.92,51.0,194.52,0.25271598021245995,1029.5180762672828,0.0009154990165164039
4481,1349.84,275.33277029805225,0.9566548547129695,0.96,1313.36,1.92,48.44,200.16,0.24693935788079469,1035.636094544377,0.0009202813381546603
2018,1349.84,275.33291557676137,0.9566548547129695,0.96,1313.8,1.92,49.44,199.28,0.2496971440008561,1035.663243340829,0.0009241142466079673
1834,1349.8,275.32453577550984,0.9566265060240964,0.96,1317.92,1.92,49.4,171.92,0.27791019960443325,881.0334693775973,0.0007945188953710474
5755,1349.8,275.3248263415415,0.9566265060240964,0.96,1313.64,1.92,52.24,203.72,0.24387421639644832,1042.3687183483728,0.0009270827321215111
4026,1349.8,275.3252621900141,0.9566265060240964,0.96,1314.44,1.92,49.68,192.16,0.2544973228404345,1013.6001006465542,0.0009026220717964315
7036,1349.8,275.32380935908907,0.9566265060240964,0.96,1321.04,1.92,52.12,135.72,0.3274388398570815,710.9385040198987,0.0006577175957174189
2287,1349.8,275.323809359089,0.9566265060240964,0.96,1326.36,1.92,48.32,94.92,0.3976583137357021,499.1216457500662,0.0004901984387743677
2625,1349.76,275.3164404825836,0.9565981573352232,0.96,1309.96,1.92,49.88,37.32,0.5871287557193138,194.2473412653666,0.0002542839319074503
7074,1349.76,275.3162951951809,0.9565981573352232,0.96,1325.52,1.92,50.44,66.72,0.47066191772010474,357.929587830281,0.0003800348967893674
4683,1349.76,275.3161499077016,0.9565981573352232,0.96,1316.24,1.92,48.92,191.28,0.25847549129480396,1027.5833925959364,0.0009134149396756344
3626,1349.76,275.317602779045,0.9565981573352232,0.96,1314.48,1.92,49.24,184.64,0.2635053820345376,939.8693684773459,0.0008415030163364677
5979,1349.72,275.3076126807975,0.9565698086463501,0.96,1316.16,1.92,47.64,175.08,0.27400546799553777,908.3637660829759,0.0008166420509356507
2687,1349.72,275.3083391399541,0.9565698086463501,0.96,1318.36,1.92,49.24,164.08,0.287520426570994,859.0757334881157,0.0007772365654795585
781,1349.72,275.3079032646902,0.9565698086463501,0.96,1324.16,1.92,48.04,115.4,0.3584607494650629,604.9060430972849,0.0005735008251282624
137,1349.72,275.3073220965981,0.9565698086463501,0.96,1314.56,1.92,49.8,196.48,0.25091889701585945,1029.9259842350648,0.0009167680014023954
1865,1349.72,275.3083391399541,0.9565698086463501,0.96,1321.72,1.92,49.08,140.96,0.3176280929992399,715.2859628372631,0.0006614514015101415
1516,1349.72,275.3092108884118,0.9565698086463501,0.96,1318.4,1.92,48.32,157.92,0.2925247303487582,804.7803177614214,0.0007692313245540861
4205,1349.68,275.2997958589871,0.956541459957477,0.96,1316.68,1.92,47.84,174.08,0.2760227943245053,903.1913758312314,0.0008120742616655673
5589,1349.68,275.2999411550972,0.956541459957477,0.96,1314.96,1.92,48.52,189.48,0.2574572278383376,973.8489873109539,0.000868935860217564
3399,1349.68,275.3005223387707,0.956541459957477,0.96,1315.48,1.92,47.76,182.92,0.2644383103397152,951.7229097659896,0.0008509505412822623
2685,1349.68,275.2996505628004,0.956541459957477,0.96,1328.28,1.92,46.12,77.0,0.44398445015694515,394.06158186761076,0.00040820063495400214
3161,1349.68,275.2997958589871,0.956541459957477,0.96,1321.88,1.92,47.32,126.32,0.3415237670103542,663.7195299207348,0.0006203149279223397
475,1349.68,275.2989240807163,0.956541459957477,0.96,1316.4,1.92,51.64,183.8,0.26536047845247435,969.2530066219601,0.0008660219912071227
4965,1349.68,275.30110352121727,0.956541459957477,0.96,1323.44,1.92,48.8,134.76,0.3274075984020998,705.0533204045398,0.0006531370557409527
1534,1349.68,275.29921467378,0.956541459957477,0.96,1314.88,1.92,49.64,197.12,0.24975914141465425,1032.9983302891987,0.0009226505508233922
5664,1349.68,275.29994115509726,0.956541459957477,0.96,1323.28,1.92,50.24,105.8,0.3781346990586479,551.1690234637631,0.000531109908564475
5066,1349.64,275.2916824025019,0.9565131112686039,0.96,1319.36,1.92,48.68,163.2,0.28862776145950036,825.1294449211888,0.0007496139812677267
6306,1349.64,275.29182770289424,0.9565131112686039,0.96,1316.92,1.92,51.76,180.04,0.26953396334452817,936.7926034316973,0.0008398840005868794
3625,1349.64,275.2929901032716,0.9565131112686039,0.96,1316.12,1.92,49.68,187.4,0.26099940085104706,978.9083848429934,0.0008735118225755914
2727,1349.64,275.29182770289424,0.9565131112686039,0.96,1314.72,1.92,52.44,195.32,0.25266050748500485,1025.1905568633008,0.0009115616333289335
5949,1349.64,275.29182770289424,0.9565131112686039,0.96,1316.84,1.92,47.52,187.6,0.25875717834911227,981.5535755114689,0.0008754744514182383
2627,1349.64,275.2919730032098,0.9565131112686039,0.96,1324.96,1.92,51.44,129.84,0.33657585913454174,687.7779436983595,0.0006393174560638932
2025,1349.64,275.2916824025019,0.9565131112686039,0.96,1318.12,1.92,49.76,173.48,0.2773992199360036,884.095952427188,0.0007969093066481458
5172,1349.64,275.291537102033,0.9565131112686039,0.96,1320.2,1.92,52.32,165.2,0.2880568947176585,855.75115644314,0.0007742319586448454
4305,1349.64,275.291246500865,0.9565131112686039,0.96,1325.92,1.92,48.96,62.08,0.48470026110224823,329.710509001817,0.00035827243892775837
626,1349.64,275.2934260021478,0.9565131112686039,0.96,1314.2,1.92,49.24,187.48,0.262596761990393,988.8966211249406,0.0008816030025501193
4438,1349.64,275.2919730032098,0.9565131112686039,0.96,1317.2,1.92,48.8,177.64,0.2687454292418334,951.6745538851005,0.0008511036528512221
3817,1349.64,275.29182770289424,0.9565131112686039,0.96,1317.4,1.92,50.4,176.6,0.2713892641117365,924.7419791793443,0.0008307228019068869
6435,1349.64,275.2919730032098,0.9565131112686039,0.96,1325.16,1.92,46.08,114.16,0.3602506956231326,593.416173388092,0.0005643779632912127
3529,1349.64,275.291246500865,0.9565131112686039,0.96,1317.2,1.92,49.88,183.68,0.2659658167218063,953.0794641602772,0.0008521101599883577
386,1349.6,275.28487063403975,0.9564847625797306,0.96,1313.68,1.92,49.44,191.84,0.2550596256779,1002.9817555505838,0.0008928545872589535
2958,1349.6,275.28283637015943,0.9564847625797306,0.96,1315.96,1.92,50.64,192.44,0.2561114113377215,1022.1017778309559,0.0009094271809090739
1952,1349.6,275.2835628946995,0.9564847625797306,0.96,1321.6,1.92,50.2,127.04,0.3400028371774438,673.4866744112655,0.000627828051446021
1769,1349.6,275.2835628946995,0.9564847625797306,0.96,1326.92,1.92,50.64,67.04,0.46587394853329306,352.7330783155811,0.0003759810786028787
1737,1349.6,275.28385350397866,0.9564847625797306,0.96,1318.12,1.92,49.72,161.2,0.29074532468317166,834.1874270981365,0.0007567905489046756
4286,1349.6,275.28283637015943,0.9564847625797306,0.96,1323.64,1.92,50.08,132.08,0.331911379056985,714.5848807909427,0.0006608840329515376
5311,1349.6,275.28370819937743,0.9564847625797306,0.96,1316.8,1.92,50.12,181.56,0.2672499811143097,928.8295070488558,0.0008326178288593276
2407,1349.6,275.28370819937743,0.9564847625797306,0.96,1327.04,1.92,46.6,81.28,0.4312395300542362,422.8211720716518,0.00043053077825583357
860,1349.6,275.28385350397866,0.9564847625797306,0.96,1322.52,1.92,46.24,124.04,0.344929027369746,656.006410923581,0.0006138113581493686
1554,1349.6,275.28385350397866,0.9564847625797306,0.96,1325.88,1.92,49.72,57.08,0.499508296642656,300.97890628665084,0.0003360084144730071
5655,1349.6,275.2834175899449,0.9564847625797306,0.96,1326.84,1.92,46.12,91.4,0.40330730008206483,464.31641051762216,0.0004629768640575771
4908,1349.56,275.27485609840943,0.9564564138908576,0.96,1314.92,1.92,50.52,184.76,0.2616478363513925,930.5760577921457,0.0008338858272096377
901,1349.56,275.2747107890588,0.9564564138908576,0.96,1327.2,1.92,49.04,70.28,0.4567885765825035,367.52727850354296,0.0003874602902579043
3221,1349.56,275.2760185704523,0.9564564138908576,0.96,1325.96,1.92,47.36,74.76,0.44605503909575606,390.8439182156052,0.00040566885493898146
6550,1349.56,275.2755826440115,0.9564564138908576,0.96,1322.64,1.92,47.72,134.52,0.32943626998011677,702.9832468194654,0.0006515748413474605
4971,1349.56,275.2752920260007,0.9564564138908576,0.96,1325.8,1.92,48.52,96.48,0.3949957145019338,516.1179662991875,0.0005037550278513402
4226,1349.56,275.27659980463284,0.9564564138908576,0.96,1322.44,1.92,51.52,141.68,0.3193578482640622,728.5697488915517,0.0006719140921487411
5339,1349.56,275.27659980463284,0.9564564138908576,0.96,1324.8,1.92,48.24,101.12,0.38668874411558657,526.3446366992492,0.0005581417067860581
6864,1349.56,275.27616387911246,0.9564564138908576,0.96,1325.56,1.92,49.44,106.44,0.3739398262928652,564.6342129051293,0.0005417411623438602
3462,1349.56,275.27456547963163,0.9564564138908576,0.96,1315.76,1.92,49.32,171.16,0.2792307978136463,886.7279648702834,0.0007987358251628036
335,1349.52,275.26730572300085,0.9564280652019844,0.96,1317.52,1.92,51.76,174.4,0.2771292273319805,901.2047152376715,0.0008106791710582402
2255,1349.52,275.26716040966454,0.9564280652019844,0.96,1317.2,1.92,48.6,189.8,0.25831295429383555,973.5287149001144,0.0008691662474695802
5047,1349.52,275.26788697557873,0.9564280652019844,0.96,1325.04,1.92,49.04,113.28,0.3611966554720862,597.6348012267288,0.0005677656232950081
3301,1349.52,275.26817760140744,0.9564280652019844,0.96,1320.96,1.92,49.96,130.24,0.33186309721270235,678.3344498438489,0.0006318529178323316
1886,1349.52,275.26730572300085,0.9564280652019844,0.96,1321.32,1.92,49.28,155.28,0.2984580291078655,797.1458197107183,0.0007268506286546988
5864,1349.52,275.26716040966454,0.9564280652019844,0.96,1323.24,1.92,49.8,119.8,0.35144985011814955,613.8152864843961,0.0005805233009832099
2528,1349.52,275.2677416625494,0.9564280652019844,0.96,1320.56,1.92,53.12,151.6,0.30292971796674,783.4569220494107,0.0007157156383442468
4280,1349.52,275.2675963494432,0.9564280652019844,0.96,1324.04,1.92,50.76,112.16,0.3627282758893739,577.1910594845513,0.000551627483379021
5658,1349.52,275.26745103626035,0.9564280652019844,0.96,1325.92,1.92,49.08,73.44,0.4503693267596487,379.2290304290634,0.0003965592020352069
4451,1349.52,275.26716040966454,0.9564280652019844,0.96,1325.2,1.92,52.12,107.28,0.3742383862058591,592.8940978435694,0.0005640573547621834
5854,1349.48,275.2598946450427,0.9563997165131113,0.96,1318.36,1.92,50.24,164.08,0.2876192307831476,849.2806567941464,0.0007685274390752523
1567,1349.48,275.25844146910373,0.9563997165131113,0.96,1325.6,1.92,50.0,73.2,0.45211209067761643,376.8936875177184,0.0003947753127027027
5457,1349.48,275.259749327794,0.9563997165131113,0.96,1312.68,1.92,49.96,200.28,0.24620723861790492,1031.4746689033354,0.0009185091788756201
1267,1349.48,275.2585867870429,0.9563997165131113,0.96,1319.4,1.92,47.24,154.96,0.29868539880038936,807.2051295318303,0.0007347468856623508
1209,1349.48,275.2590227403999,0.9563997165131113,0.96,1323.52,1.92,49.52,131.96,0.33092606319619583,690.5296695307179,0.0006417084937923475
4396,1349.48,275.259749327794,0.9563997165131113,0.96,1320.96,1.92,50.24,141.96,0.31715910460285124,734.2974417154402,0.0006766860491284902
7132,1349.48,275.2591680580322,0.9563997165131113,0.96,1324.4,1.92,49.64,124.8,0.3415424380003042,645.4614778985451,0.0006056098770974097
4910,1349.44,275.25102433960166,0.9563713678242381,0.96,1313.92,1.92,49.52,186.8,0.26181355460727457,963.7340570554566,0.000860860674234067
357,1349.44,275.25044305141455,0.9563713678242381,0.96,1315.92,1.92,48.2,190.68,0.2570358527487903,977.5520856607261,0.0008726507215343785
6510,1349.44,275.25116966145663,0.9563713678242381,0.96,1316.44,1.92,49.4,178.48,0.27050007741218335,902.5974684217014,0.0008121273017646913
6871,1349.44,275.25102433960166,0.9563713678242381,0.96,1325.04,1.92,49.04,106.2,0.37561186256592566,547.355255333146,0.0005281303961890352
1494,1349.44,275.2505883735764,0.9563713678242381,0.96,1319.56,1.92,47.88,166.56,0.2851449311379847,875.9009257044341,0.0007907984036553955
5791,1349.44,275.25087901767,0.9563713678242381,0.96,1316.0,1.92,49.92,188.08,0.2584075993673162,984.9585910146108,0.0008784915818362891
6662,1349.44,275.25087901766994,0.9563713678242381,0.96,1318.32,1.92,49.92,156.72,0.2948825015350083,808.0680199444481,0.0007359398959683595
3660,1349.4,275.24331054541545,0.956343019135365,0.96,1320.28,1.92,48.44,137.72,0.32470484583910525,726.4528253125588,0.0006703490717317379
4306,1349.4,275.2427292409375,0.956343019135365,0.96,1320.28,1.92,46.64,143.92,0.3121171114831409,755.6481029824918,0.0006938056740850413
5511,1349.4,275.2422932617733,0.956343019135365,0.96,1315.96,1.92,53.52,180.8,0.26731079180390593,932.6005546010149,0.0008358306989403586
2224,1349.4,275.243165219411,0.956343019135365,0.96,1320.44,1.92,47.92,147.8,0.3090263270507881,788.8578258468285,0.0007201644374385055
925,1349.36,275.23486407066963,0.9563146704464918,0.96,1317.64,1.92,50.72,163.96,0.28686773501109714,841.8664709507663,0.0007632891599565522
6911,1349.36,275.2341374175813,0.9563146704464918,0.96,1207.96,2.32,48.0,17.28,0.7576534451326543,89.16224295321473,0.0001740421015195283
4615,1349.32,275.22597551830023,0.9562863217576186,0.96,1324.36,1.92,46.52,104.84,0.3772607629680182,547.0867898505043,0.0005280186182762248
6667,1349.32,275.2261208533812,0.9562863217576186,0.96,1315.32,1.92,49.64,197.52,0.25064749255350327,1028.5147618378332,0.0009170223319446313
472,1349.32,275.22626618838547,0.9562863217576186,0.96,1314.04,1.92,53.68,201.4,0.24506989838263685,1036.146563064719,0.0009221880336363257
203,1349.28,275.2178075633915,0.9562579730687456,0.96,1327.6,1.92,50.48,80.16,0.4331117510981625,422.0920732867357,0.00042987766223531173
3944,1349.28,275.2180982421033,0.9562579730687456,0.96,1326.32,1.92,48.96,72.88,0.4508607065917762,384.7723862252118,0.0004009007261207728
6759,1349.28,275.218388920508,0.9562579730687456,0.96,1323.52,1.92,49.56,120.6,0.3488542905953165,626.9460877872491,0.0005911305260478191
6449,1349.24,275.2103602701032,0.9562296243798725,0.96,1317.8,1.92,47.84,177.84,0.2713233138333562,908.5439437982359,0.0008170223207280142
4678,1349.24,275.2110869859715,0.9562296243798725,0.96,1315.52,1.92,49.12,188.2,0.2617737112343557,996.6806816293602,0.000887957772122358
5893,1349.24,275.2102149266993,0.9562296243798725,0.96,1316.96,1.92,50.8,185.16,0.2626393273633545,989.8356594762706,0.0008822977483073644
6653,1349.2,275.2014534845338,0.9562012756909993,0.96,1317.08,1.92,48.44,172.64,0.27635772259459207,877.160071938925,0.0007918160796462294
2105,1349.08,275.17687693554484,0.9561162296243798,0.96,1319.2,1.92,49.16,154.68,0.2983505062738518,784.6430144886805,0.0007170796121673739
545,1294.12,381.3213154283406,0.9171651311126859,0.92,1269.8,1.84,47.12,89.84,0.4020173240395408,477.86023932361854,0.00047369290963028733
1685,1294.08,381.31015407408177,0.9171367824238128,0.92,1262.64,1.84,48.08,167.04,0.27542831035740184,911.3076555579775,0.0008186898996085539
3466,1293.92,381.26284057064885,0.9170233876683204,0.92,1261.12,1.84,46.84,179.64,0.2604602190536525,1007.0809380772271,0.0008966484327497647
555,1293.88,381.2512368504527,0.9169950389794472,0.92,1269.24,1.84,47.08,106.84,0.3641649058284367,593.6365075138242,0.0005645495760601568
5327,1293.84,381.2395236593394,0.916966690290574,0.92,1262.6,1.84,48.76,150.44,0.2947024669075579,805.1405349376776,0.0007331566980347793
262,1293.8,381.2274911388212,0.9169383416017008,0.92,1271.28,1.84,48.16,83.0,0.4192977317034128,448.6906399657785,0.0004507183772773987
2177,1293.8,381.22696651732286,0.9169383416017008,0.92,1268.0,1.84,48.6,79.68,0.42510019526620363,443.7717985240297,0.0004469598624370545
602,1293.8,381.22717636600885,0.9169383416017008,0.92,1263.64,1.84,50.8,142.04,0.30658735625841144,770.417199786126,0.0007052409829689139
4106,1293.8,381.2272812903085,0.9169383416017008,0.92,1259.04,1.84,46.08,188.76,0.2486397406985695,1024.1518477464986,0.0009111937377471269
5271,1293.76,381.2151392586606,0.9169099929128278,0.92,1257.44,1.84,46.2,191.52,0.24611147018955104,1017.6270586014882,0.0009071378291035145
4868,1293.76,381.21545404141216,0.9169099929128278,0.92,1269.64,1.84,47.76,94.92,0.38834730399911876,521.6665615471625,0.0005078388345181974
3517,1293.76,381.21555896893824,0.9169099929128278,0.92,1267.64,1.84,48.08,136.4,0.3176183438035753,751.5875023144858,0.0006904568761882865
3634,1293.72,381.2045666043365,0.9168816442239547,0.92,1260.56,1.84,48.44,175.4,0.2649160954048084,961.7604059676916,0.0008597653871756426
2007,1293.72,381.20393702059266,0.9168816442239547,0.92,1261.04,1.84,46.12,178.28,0.2608387431145849,961.3254680213727,0.0008591438853714412
3100,1293.72,381.20351729751917,0.9168816442239547,0.92,1261.28,1.84,49.16,186.68,0.2495388340098244,1036.6364088298787,0.0009239616045128788
2526,1293.72,381.2042518125946,0.9168816442239547,0.92,1261.92,1.84,47.48,177.8,0.26193913564359994,975.1862387454589,0.0008694388285293011
7122,1293.72,381.2040419512889,0.9168816442239547,0.92,1261.16,1.84,49.04,187.04,0.25260352872180347,1044.0472669498317,0.0009307248674792629
2212,1293.72,381.2042518125946,0.9168816442239547,0.92,1262.08,1.84,47.44,176.96,0.2624896798841686,972.262702872584,0.000867694149147522
6826,1293.72,381.2042518125946,0.9168816442239547,0.92,1262.36,1.84,48.52,160.84,0.282109977671275,859.9956247152803,0.0007780362601948552
1857,1293.72,381.2034123666786,0.9168816442239547,0.92,1260.88,1.84,43.88,175.12,0.2661921921890665,926.5471309221538,0.0008313756389741044
2985,1293.68,381.1918907846808,0.9168532955350815,0.92,1268.4,1.84,47.96,107.84,0.36443354120552846,606.0407095902747,0.0005745723764348555
6676,1293.68,381.1917858506398,0.9168532955350815,0.92,1270.48,1.84,45.6,60.8,0.48055763872696,327.69257259903554,0.00035657906078893664
6518,1293.68,381.1918907846808,0.9168532955350815,0.92,1261.16,1.84,46.36,192.92,0.24564245523863834,1045.369014739239,0.000929435918570168
3659,1293.68,381.19178585063975,0.9168532955350815,0.92,1261.04,1.84,46.08,179.2,0.258739096408303,944.4809228111999,0.0008452949181270561
3993,1293.68,381.19220558663056,0.9168532955350815,0.92,1267.96,1.84,48.72,122.76,0.33809500699194656,658.9965220245073,0.0006161890983348004
2295,1293.68,381.19199571869297,0.9168532955350815,0.92,1265.48,1.84,46.52,147.08,0.30100874570592057,789.7710342926694,0.0007209456466770634
5061,1293.68,381.19168091656985,0.9168532955350815,0.92,1262.64,1.84,45.72,137.92,0.3129266246976013,767.4327732570928,0.0007030151313864082
1091,1293.68,381.1918907846808,0.9168532955350815,0.92,1262.64,1.84,48.04,177.28,0.2630371587898422,971.4805303874617,0.0008672874510026445
6071,1293.68,381.1921006526762,0.9168532955350815,0.92,1262.04,1.84,46.36,170.48,0.26849601586933114,940.3091356675702,0.0008419957221486908
3949,1293.64,381.1805745312843,0.9168249468462084,0.92,1267.44,1.84,45.84,129.16,0.3252631704640916,719.7064252419068,0.0006650289850542652
572,1293.64,381.1810992166322,0.9168249468462084,0.92,1270.32,1.84,49.12,61.36,0.4777161755077416,338.6126503334598,0.00036504845776729004
1977,1293.64,381.1804695941281,0.9168249468462084,0.92,1262.08,1.84,45.64,174.84,0.26591474385140074,968.2712035030647,0.0008647074184601638
2549,1293.64,381.18088934257975,0.9168249468462084,0.92,1262.52,1.84,48.84,164.6,0.27954358953879593,895.5219247321705,0.0008059830314397563
2542,1293.64,381.18015478248606,0.9168249468462084,0.92,1260.44,1.84,47.52,176.76,0.2665595335721982,980.5359650555172,0.0008743894491449232
5622,1293.64,381.1799449079136,0.9168249468462084,0.92,1266.12,1.84,50.44,133.64,0.3195061150343249,723.6736011163667,0.0006680779062676449
1490,1293.64,381.1803646569429,0.9168249468462084,0.92,1264.88,1.84,46.08,143.72,0.30556468132954734,778.9717247685485,0.0007120655395589286
6266,1293.64,381.1793152835028,0.9168249468462084,0.92,1266.88,1.84,45.4,124.2,0.3350317152579049,652.6761471985362,0.000611760337544173
785,1293.64,381.1800498452142,0.9168249468462084,0.92,1268.88,1.84,48.56,89.28,0.40203830162951304,490.61673342223935,0.00048351726628480685
7141,1293.6,381.1686241022469,0.9167965981573352,0.92,1264.0,1.84,46.4,165.76,0.27695542428915454,890.3757562988168,0.0008021995693339786
1104,1293.6,381.1683092808215,0.9167965981573352,0.92,1260.96,1.84,50.68,175.76,0.2644809962004578,935.7363626440442,0.0008380078769332487
2737,1293.6,381.1678895185165,0.9167965981573352,0.92,1264.32,1.84,49.2,148.4,0.3001779718200201,811.3232732008977,0.000738386000116749
4527,1293.6,381.1683092808215,0.9167965981573352,0.92,1260.68,1.84,49.24,184.48,0.25585783280089364,991.9026574470428,0.000883419653956753
2339,1293.6,381.1688339830527,0.9167965981573352,0.92,1261.48,1.84,48.28,190.0,0.24856505189691921,1026.0608681960498,0.0009122204933524748
1560,1293.6,381.1685191618007,0.9167965981573352,0.92,1262.28,1.84,48.76,162.48,0.28009121639503876,879.1960342590216,0.0007933669270969847
6749,1293.6,381.1679944591361,0.9167965981573352,0.92,1262.44,1.84,48.48,155.04,0.28837565436412854,830.9602043488835,0.0008445033186960437
1597,1293.6,381.1686241022469,0.9167965981573352,0.92,1265.04,1.84,46.48,149.56,0.30070572839656234,795.7857389150323,0.0007256810972901292
6627,1293.6,381.1685191618007,0.9167965981573352,0.92,1262.04,1.84,47.8,167.6,0.27312075457026075,924.4864624789536,0.0008293565063546763
6475,1293.6,381.16809939972677,0.9167965981573352,0.92,1267.88,1.84,46.24,121.72,0.3379549088554084,666.8675928835138,0.0006226314244534145
963,1293.6,381.1687290426642,0.9167965981573352,0.92,1259.8,1.84,45.44,190.32,0.24837703684476278,1037.0643087959975,0.0009229380398168611
