user_id,time_to_50,time_to_90,std_time_50,final_size,strength,pagerank
5602,1.3,5.1,0.9000000000000001,624.3,0.6421242100841169,3.959254639348139e-05
4103,1.3,5.5,0.9000000000000001,624.0,0.33372456645169435,2.3104947915965158e-05
5921,1.3,4.4,0.9000000000000001,622.5,0.30177229094391156,2.31287973646188e-05
4705,1.3,5.3,0.9000000000000001,623.0,0.30096313197449515,2.310767778958206e-05
5782,1.3,4.5,0.9000000000000001,622.1,0.3320520046530261,2.3163241179218064e-05
1142,1.3,1.3,0.45825756949558405,1.4,0.7953940850968368,0.00016236788650891132
2354,1.3,4.8,0.9000000000000001,623.4,0.612481259852796,2.83679194211766e-05
7170,1.3,4.1,0.9000000000000001,621.6,1.428375191260654,6.704807155854683e-05
5482,1.4,5.0,1.2,622.7,0.6390922129568666,2.911649161855491e-05
5414,1.4,1.4,0.8,1.4,1.0932543191839126,0.0001322054283116743
6250,1.4,6.0,1.2000000000000002,625.3,0.3183717526345934,6.0664550690593055e-05
3473,1.4,4.8,0.9165151389911681,622.5,1.6985838938442426,6.412083030563997e-05
6761,1.4,6.0,1.2000000000000002,624.6,1.3275823707134404,4.855637072271694e-05
4590,1.4,4.6,0.9165151389911681,622.6,0.6668702532107655,3.828892601117472e-05
1097,1.4,5.1,0.9165151389911681,623.7,0.8067709766638433,6.0559731693531204e-05
2574,1.5,5.8,1.2041594578792296,624.6,0.9477035769275504,4.7777318181344106e-05
3184,1.5,5.1,1.2041594578792296,623.7,1.4934825894802803,6.97826024214275e-05
5176,1.5,5.6,1.2041594578792296,624.7,0.3474529530835104,4.3174466113520763e-05
3438,1.5,4.6,0.9219544457292888,622.1,0.9935465833778705,7.529189809705734e-05
2445,1.5,5.9,1.2041594578792296,624.5,0.6642504635268426,4.7089622671310274e-05
4105,1.5,5.9,1.2041594578792296,624.7,2.3798802001409003,9.314661667570306e-05
3257,1.5,5.0,1.5,622.5,0.40040970078646543,3.865659133828504e-05
5180,1.6,9.0,1.2,1246.7,0.32722554115433194,2.3108417446295345e-05
2764,1.6,8.4,1.2,1243.6,1.0063015451254864,8.477813822695354e-05
2333,1.6,5.4,1.2,623.7,0.34847186683011777,3.9549580637781166e-05
4348,1.6,9.5,1.2,1247.9,1.5469391884917638,2.3366651429531997e-05
1721,1.6,8.7,1.2,1246.4,0.7365271664457494,3.651054611730767e-05
230,1.6,6.1,1.4966629547095767,624.5,0.30006586958246434,3.5424297977932305e-05
1383,1.6,8.7,1.2,1245.3,1.4620142562019645,3.997091396494051e-05
1662,1.6,5.2,1.2806248474865698,623.0,1.113244106939451,4.185789300626664e-05
3265,1.6,8.8,1.2,1245.3,0.7030050495923297,2.319858314003702e-05
1702,1.6,9.2,1.2,1246.6,1.2276638644633677,2.3358075972556346e-05
2398,1.6,9.9,1.2,1247.3,1.0889209037859575,3.5354750585893685e-05
2751,1.6,5.4,1.8000000000000003,624.7,0.32042744525328265,2.44412084481211e-05
6391,1.6,9.2,1.2,1247.3,1.3395864509005528,4.435393741648252e-05
101,1.6,10.3,1.2,1249.7,0.9139125803389276,2.3249096455851167e-05
3706,1.6,4.8,1.8000000000000003,622.9,0.6504699628032105,2.630278734793733e-05
5893,1.6,5.2,1.8000000000000003,622.6,0.9220497251717592,2.988045998883523e-05
3262,1.6,5.9,1.8000000000000003,625.1,0.30544314823355123,2.8032813679158836e-05
1880,1.6,4.9,1.2,623.0,1.0153197634439501,7.816968130168123e-05
6425,1.6,7.8,1.2,1242.1,0.333945070086654,2.3167316920789332e-05
4409,1.6,9.5,1.2,1247.3,0.9395511814642237,2.3228161321013997e-05
2215,1.6,5.0,1.2,624.4,1.2540620560391813,0.00012586408432827573
2807,1.6,1.6,1.2806248474865698,1.6,0.3221633490640682,3.477461288405054e-05
3534,1.7,5.6,1.7916472867168916,624.4,0.7632072355088855,0.00011259974390793896
95,1.7,8.8,1.4177446878757824,1245.0,1.2380584717272647,3.454088672461709e-05
4166,1.7,9.4,1.4177446878757822,1247.3,0.9266325840855469,6.365753739303622e-05
1600,1.7,6.1,1.7916472867168918,624.5,0.3498013150377131,2.8922271774868132e-05
2155,1.7,9.3,1.1874342087037917,1245.7,1.384991003201794,5.9071759230502765e-05
6270,1.8,10.6,1.4000000000000001,1247.6,1.4888050097418035,4.6867497494564984e-05
2323,1.8,5.8,1.2489995996796797,624.7,1.466875678334408,4.9767990387482094e-05
437,1.8,5.6,1.7776388834631178,624.7,0.7614574226169842,5.542669904525965e-05
3892,1.8,5.8,0.9797958971132712,623.9,1.6780114076575674,8.109524757471729e-05
4222,1.8,9.5,1.1661903789690602,1247.7,1.1131211507941856,6.632152393382992e-05
2252,1.8,5.6,1.4696938456699071,624.5,1.7847583836296095,7.10246582939324e-05
6688,1.8,5.0,1.5362291495737217,622.4,0.7193774031395802,4.717625837998895e-05
2948,1.8,9.4,1.1661903789690602,1248.4,1.8657131738889836,4.7682607600388936e-05
1615,1.8,9.6,1.661324772583615,1245.1,0.6114940551672712,2.404609599384206e-05
6240,1.8,5.2,1.7776388834631178,624.0,0.7647646260356913,5.229324302933567e-05
5867,1.8,9.4,1.4000000000000001,1247.1,1.3777462289229627,4.247591466192562e-05
6785,1.9,9.7,1.9209372712298547,1247.1,0.974226482077095,4.562972978464127e-05
2127,1.9,10.0,1.374772708486752,1249.5,1.3400405307089647,6.138004893122925e-05
2173,1.9,9.3,1.6401219466856725,1246.8,1.510844779307778,7.016780669518715e-05
4890,1.9,8.8,1.2206555615733703,1246.0,0.6543210537521424,5.354938436028692e-05
1219,1.9,13.5,1.374772708486752,1869.4,0.36175239139396453,2.311154664215227e-05
5837,1.9,13.4,1.374772708486752,1869.4,0.4706618761343802,2.3142765458680087e-05
2984,1.9,14.2,1.374772708486752,1870.9,0.3186772130959406,2.31035785230849e-05
6299,1.9,10.8,1.8138357147217055,1248.6,0.30644997849893996,2.8767822892685637e-05
6801,1.9,10.5,1.8138357147217055,1246.7,0.9311795436592869,5.030937862484707e-05
93,1.9,14.6,1.3747727084867518,1870.6,1.1414301406922496,4.526046625546571e-05
465,1.9,10.0,1.57797338380595,1247.1,1.0282314381640068,3.098383164867926e-05
5492,1.9,5.5,2.071231517720798,624.3,0.8025050140789778,8.31460398094385e-05
3945,2.0,13.4,1.5491933384829668,1869.3,1.8511881539809534,4.4956858248705646e-05
6933,2.0,9.9,1.5491933384829668,1247.2,1.0048354985482746,4.666898621330008e-05
96,2.0,14.2,1.5491933384829668,1873.1,1.488771362043127,3.2958515764963336e-05
1561,2.0,9.6,2.0,1246.5,2.5744530100117937,3.842932833936067e-05
3898,2.0,5.5,1.5491933384829668,624.1,0.7909304859015632,5.884559328644606e-05
4254,2.0,13.4,1.3416407864998738,1869.3,0.9486367745728772,8.817769905369998e-05
6386,2.0,5.6,1.61245154965971,624.5,0.9121548773798291,7.684601095094085e-05
3016,2.0,14.1,1.3416407864998738,1871.7,0.9659626657763962,2.877192643925147e-05
747,2.0,13.7,1.5491933384829668,1870.2,0.9999818258532461,2.4488239449527656e-05
6661,2.0,9.6,2.0,1246.5,0.9284500822381032,2.578554508662145e-05
6030,2.0,13.0,1.5491933384829668,1869.0,2.181483569572597,3.0259500881221627e-05
4316,2.0,13.5,1.3416407864998738,1871.7,0.6344599002905409,6.115015519440154e-05
1446,2.0,9.5,2.0,1245.8,0.6205384300430392,2.5036235732721936e-05
7054,2.1,9.7,2.2113344387495983,1246.0,0.305376105646172,2.4350251751497587e-05
3148,2.1,15.1,1.5132745950421556,1873.8,0.6853981887652424,3.0137532483467255e-05
2020,2.1,5.7,1.8138357147217055,623.9,1.3562305495888882,9.512555159119848e-05
2057,2.1,10.8,2.2113344387495983,1248.7,0.9314552326444077,2.6545746374115308e-05
3989,2.1,10.7,2.2113344387495983,1249.0,0.6204729970990737,2.994662648105194e-05
2755,2.1,9.8,1.7,1247.8,0.6470764943755476,4.191540668098661e-05
800,2.1,14.7,1.3,1871.5,2.3018848883687575,6.36974390117532e-05
2302,2.1,9.6,1.374772708486752,1244.5,2.3922716820765833,0.00013155870372367172
6763,2.1,9.3,2.2113344387495983,1244.3,0.9783723700277034,9.21837607042346e-05
2846,2.2,10.1,2.4,1247.7,0.920914602152608,2.9507307508227358e-05
79,2.2,10.3,1.1661903789690602,1248.4,1.1466839488105554,6.777669190814369e-05
1321,2.2,13.0,1.661324772583615,1867.9,1.0283060541622993,4.459159100591533e-05
4071,2.2,17.1,1.469693845669907,2491.4,0.876174817415992,2.3375108774987894e-05
1056,2.2,17.5,1.469693845669907,2492.8,0.6155526432076379,2.3222408064513765e-05
6649,2.2,11.8,1.661324772583615,1865.6,2.0162140817934358,3.405344969637932e-05
764,2.2,9.3,2.181742422927143,1244.7,0.9271214158357264,3.29275275330407e-05
251,2.2,18.0,1.469693845669907,2493.7,1.985041452492689,4.0017561125610535e-05
1002,2.3,19.4,1.6155494421403511,2497.0,0.6975698589132333,2.4884295854487337e-05
1483,2.3,12.1,1.9519221295943134,1864.8,0.9992073914146231,5.1659297363728064e-05
3407,2.3,17.0,1.4177446878757822,2489.5,2.305373206404252,3.0517949303592446e-05
6906,2.3,13.0,1.7916472867168918,1869.6,1.9245375667754616,7.900534797591395e-05
982,2.3,18.2,1.6155494421403513,2493.5,1.4297560777346079,3.547506553596066e-05
5804,2.3,17.4,1.6155494421403513,2493.6,1.2013736714595706,3.1537619115643944e-05
965,2.3,16.3,1.6155494421403511,2490.2,1.3386680082702902,3.937464201933204e-05
5792,2.3,13.7,2.0999999999999996,1871.3,2.9174376009879275,0.00010631316204485735
5489,2.4,18.7,1.562049935181331,2494.4,1.9994578879359715,3.398325000496275e-05
3213,2.4,15.2,2.1540659228538015,1872.5,1.9359374132460971,4.7701895726303706e-05
486,2.5,22.0,1.5,3116.7,3.007733253109414,4.909804290533182e-05
6656,2.5,18.5,1.6881943016134133,2491.8,2.358486411269361,9.704149109729683e-05
1595,2.5,22.1,1.5,3117.7,2.449652883570007,2.360856201629374e-05
6999,2.5,13.5,2.29128784747792,1869.2,1.2818683893178175,5.1273593670713184e-05
3319,2.5,10.4,3.0083217912982647,1247.3,0.31967920055639876,3.664382898723366e-05
3043,2.5,9.8,2.539685019840059,1246.8,1.9712641603162853,7.629053656916246e-05
1297,2.5,21.0,1.5,3113.6,1.2166690986884119,2.3331212751661463e-05
5543,2.5,17.9,1.3601470508735443,2493.3,2.127381321322911,5.281537638588727e-05
511,2.5,20.6,1.5,3113.6,1.555180509538074,2.3392847687997208e-05
5133,2.6,22.2,1.6248076809271923,3116.1,3.2147584949716257,4.163566639097146e-05
3784,2.6,23.9,1.6248076809271923,3118.8,2.1479816313962403,3.7483034147784576e-05
169,2.6,13.7,2.4576411454889016,1868.8,2.8491461980401183,3.186557422912917e-05
737,2.6,21.2,1.6248076809271923,3114.2,2.31470695100705,3.2166229141610813e-05
31,2.6,16.9,1.8000000000000003,2487.4,2.5657592156973554,4.851315639688168e-05
3796,2.6,17.2,1.8,2488.8,2.584661635633267,8.194273138296611e-05
3824,2.6,18.1,1.6248076809271923,2494.4,1.676003512989622,5.336825012450511e-05
2687,2.6,13.7,2.4576411454889016,1870.1,2.129902965011865,3.0042911435044274e-05
4002,2.6,21.6,1.6248076809271923,3116.7,2.8341087216912535,2.9599538878812184e-05
5751,2.7,21.0,1.7349351572897473,3114.1,1.797853464345278,3.0236713039269437e-05
1042,2.7,14.7,2.6095976701399777,1870.0,1.886547096428756,3.717353397798491e-05
5007,2.7,15.1,2.6095976701399777,1869.0,1.8615480122752217,2.9551609805158242e-05
6304,2.7,22.1,1.7916472867168918,3115.1,1.9408199498317176,4.433318161371652e-05
932,2.7,15.1,2.6095976701399777,1871.3,0.9397071510477955,2.6140867602347726e-05
2771,2.7,12.8,2.0024984394500787,1866.0,0.7675641087931284,3.3766847515422725e-05
3450,2.7,21.5,1.7349351572897473,3114.9,1.8472241365791358,4.357682002367416e-05
1061,2.8,25.1,1.469693845669907,3733.8,1.0722742301649244,2.363263789297563e-05
2284,2.8,14.7,2.7856776554368237,1870.6,2.2073063512383095,3.3127999190535524e-05
132,2.8,24.1,1.8330302779823362,3120.4,4.102850580254191,0.00014930232550164734
5669,2.8,25.4,1.469693845669907,3736.5,2.903786173301455,3.688316787705369e-05
3822,2.9,18.4,2.4677925358506134,2493.2,2.2953949821443413,5.542633128709899e-05
5435,2.9,14.6,2.0223748416156684,1869.5,1.9102986932436212,0.00010118983466723314
3751,2.9,26.3,1.57797338380595,3741.7,2.9121020205411567,6.460646044680361e-05
4782,2.9,21.3,1.7578395831246945,3113.9,1.9513167816817523,5.039266174814135e-05
2836,2.9,23.8,1.9209372712298545,3119.8,2.9512383211982813,3.533700639605356e-05
3684,2.9,22.8,1.9209372712298545,3116.7,1.746323739698368,4.744889468792169e-05
296,3.0,39.5,0.0,6223.2,440.4506438446058,0.00011021324176830932
3649,3.0,41.9,0.0,6233.7,1246.611117085658,0.00028109733165919133
2348,3.0,40.8,0.0,6228.7,203.5259681680705,7.149338906406188e-05
6996,3.0,43.9,0.0,6236.8,170.8995273785753,6.050761928849096e-05
5981,3.0,42.8,0.0,6233.3,598.1437721037937,0.00017373903870572275
4761,3.0,38.7,0.0,6222.3,1177.2917938676433,0.0002910731896217343
1783,3.0,42.8,0.0,6232.4,675.5272699899,0.00015685991080567098
852,3.0,40.9,0.0,6228.1,1037.6759578232666,0.00023188551562065355
7174,3.0,40.7,0.0,6228.6,838.4945609252245,0.00019597269806864105
4304,3.0,40.4,0.0,6222.8,733.3297130999102,0.00017648439895640608
2509,3.0,42.7,0.0,6235.5,1218.3285886349636,0.0002809209985294782
5634,3.0,43.5,0.0,6235.3,168.89679575082576,5.731329185136285e-05
2843,3.0,44.3,0.0,6236.0,1383.3920822026591,0.00033892074449661804
6891,3.0,39.8,0.0,6225.3,1007.0733533609213,0.00022548430230016645
2666,3.0,40.2,0.0,6226.7,500.79623446882675,0.0001220129493350959
3946,3.0,39.5,0.0,6225.0,380.2228578788254,9.854924183021776e-05
6119,3.0,40.5,0.0,6227.9,1371.363855462921,0.00032745729118418513
4538,3.0,42.5,0.0,6234.5,93.83234390530373,4.2434861865956005e-05
3580,3.0,42.9,0.0,6229.6,35.828158548083415,3.55674081657395e-05
1535,3.0,42.5,0.0,6230.3,698.8301060800185,0.0001963899048437414
3773,3.0,43.4,0.0,6234.4,1108.9460181108802,0.00024750979316378647
4888,3.0,42.1,0.0,6230.1,792.8959526113489,0.00018726694476087785
2705,3.0,41.7,0.0,6230.6,93.28656047977526,5.129572150722357e-05
5975,3.0,40.7,0.0,6228.4,998.1503703913141,0.00025907468353383997
91,3.0,40.6,0.0,6229.4,383.0678607689729,0.0001157894006425352
3058,3.0,44.0,0.0,6232.2,594.5846184528083,0.00015667049025695174
